tag,line,line_type,quire,page,folio,bifolio,section,language,writing_hand,currier_hand,annotations,paragraph,order0,K_topic,topic_id
f95v,1.0,1,Q,J,y,2,Herbal,B,3,5,Sequence of characters or numbers,tshdal qokshy dchdy shedy dkshey chefar otchdy ol shedar chdam dshey kain qokar olkar chy tar otar chdy kchdy dolkain otardy dchody sheos qodaiin fchodaiin chtal okedy okchedy,1501,6:3,3
f95v,1.0,1,Q,J,y,2,Herbal,B,3,5,Sequence of characters or numbers,tshey taiin ol shol kshed qokeeod raiin qokeey qoko skchdy sain sheyk chody chedain chedaiin otain,1502,6:0,0
f95v,1.0,1,Q,J,y,2,Herbal,B,3,5,Sequence of characters or numbers,pshedar shedy kshedy qotches or aiin shekaiin otain tshes qokain shotshey aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin lshee qodain okaiin otody chcthy,1503,6:3,3
f96r,1.0,1,Q,K,z,1,Herbal,A,1,4,Sequence of characters or numbers,tor cheeor ckheos olsheeosol cpheol cpheor chodar ytol oteeor sheol qokeody qokeeody cthey toaiin cthhodal chos ckheody keody chodol oty or chor chkchol chokchor or sheockhy choly chodaiin cthey tol sheor qokeol lor ckheey chol cholody cheol ctheor sor oiir or ckhor chkey ckhocthy or chockhy ykeor secheeol sheol qokeeey chol todar sheo cthody shokocfhy chopcho dory otchodol shocthody shockhy otchodor chocty teol cheody shodol qokchodsaiin chokey dcheor cheol cheodaiin oldydchsarcheody oteodsho qotchos,1504,6:2,2
f96v,1.0,1,Q,L,z,1,Herbal,A,1,4,Sequence of characters or numbers,psheessheeor qoepsheody odar ocpheeoopar ysar osoj ytear yteor olcheey dteodoiinsaroqoches cheom dcheoteos cpheos sor chcthorycthytchey dsheos sheey teocthey cteeodody tockhy cthey ckheeody ar eeeykey yteeody teodar alchey sy sheodal choraryctol ycheey ckheal daiins oeol ckheor cheoraiin ctheor oral char ckhey checkhey socthh sosar cheekeo dain soysar cheor,1505,6:2,2
f99r,1.0,4,S,A,a,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,okaradag okar darar oky salo aro ain okor ralol skeeal okary okolo otalam otoldy oparal oaro aloly aora? choky oky okeoly yteold cheotchy tsholdy okos oekey chockhia cheyet saiiny sory dam yteoldy tolsasy,1506,6:2,2
f99r,15.0,1,S,A,a,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,pcheody oteody cpheey tshol cfheol olaiin saroshy shor shor sheol kolsheol qoeol sholkol ckhol ckhory dcheor chr al yckhy okeol ckhor oraiin chor qokeeor chory qokeor chol ykol cheey chody ckhol okeoly ckhy,1520,6:2,2
f99r,28.0,1,S,A,a,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,kodaiin opchey qoky otchor opsho okeol sheol oteoefol dsheol ckhey ckheol okeol ctheol qokey ckhol okeol okeey dald tol cheody qokol okoly okoldy qokoly qokal okchol qokold chees okeey qotol sheol qotol okeol,1530,6:2,2
f99r,41.0,1,S,A,a,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,tsheeor cpheol ckey pchol ckhey ypchol chor choly qotocthey qkory sol sheol keshey qokeeey chs chey dalchey ctheey cheom cheeokeey checkhey dor oldy sheey keody okeeey aiin ols qokey chkeey chey ckhey ckhey air chody oeksa,1540,6:2,2
f99r,47.0,1,S,A,a,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,tol ctheey ykeol okeol ockhey chol cheodal okeo alcheeg orar okeeey keear okeey okeol aiin olaiir oolsal qokeeo okeey qokeey okesy qokeeo sheseky or al yshaiin ykhey octhey dy okor okeey shctysh ychor ols or agairom,1543,6:2,2
f99v,1.0,4,S,B,a,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,okaramy otoldy otorchy oldy darary otaly olsy arol otoky okoldody oeeesary daiiinc sary saiino otolsar osary darolaly okechy otal chor olekor okeodor olky doldam oralas koleearol,1544,6:2,2
f99v,10.0,1,S,B,a,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,sol cheols ockhey qockhhy qkoldy sok oleees dain okoiin choty qokchol qokeol okoldyqkholdy toly qokeo qokeol chockhy otyotockey da chor aiin okoraiin shocthyqokor oloiram,1553,6:2,2
f99v,21.0,1,S,B,a,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,doror okeeody opar okor eosaiin otoraiin shey ols aiiin qoetal doiin otey keeol aiin okeol qokeol ctheol qokeol dy qokaiin qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom shokeeey cholshey qokey okeodal oldy,1561,6:2,2
f99v,32.0,1,S,B,a,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,qokeeoy chokol qokeeo dy qokeeol olpchey daiir okeedyokolol dol okeeol okeor okal okaiin ckheol okolaiin okolaiin cheoldy yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin doldam ol okeeey oqoeeol cheol chody okoiin,1569,6:2,2
f99v,37.0,1,S,B,a,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,ceol sochey qokol olkeol daiinokoly ol cheey qokeol okeol okeol shokolykey shol okchey ckhey qokololalokeol or aiin okeody odaiin qokyolaldy qockhol shody qokol aiidalaiidaiim ol sheol olkeol or oralolyykeol okal okaldaly ychol olkeeoldy,1571,6:2,2
f100r,1.0,4,S,C,b,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,chosaroshol sochorcfhy otear chofary chardaiindy oraro chalsain soity sosam dakocth sofam okeeos shockhey orol olcheom okols,1573,6:2,2
f100r,12.0,1,S,C,b,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,pcheol sheod qocpheeckhy shodol chda oto cho?os sheey chcthh'o dsheor cthey qokeey ykeeodain rorarydaiin deeomchol shor chkeey qoteey qokeody qoteold qokeol so raiin otal ykeeeo dcheor shol qokeeol chor chol qokeeody dareu,1584,6:2,2
f100r,22.0,1,S,C,b,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,folshody choldaiin fchod ycheol cphol qotees shey aseso alcfhy soiin chol cphol shol shol qockhol chor chol sho chkhhy ykeeam saiichor sheor qockhody odeor yk sheey cholsheody sai cheol raiin sheor qkeeody chol ctheol olcheol cheol cheockhy okeol yaiin chekeey chol cholody chos olchor qokeol okeeol cheols al chol cheol cho chckheody otolchey,1591,6:2,2
f100v,1.0,4,S,D,b,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,tolchd chols opchor solsy soleesos ykchochdy ykchdy dchdy dalsy okcheor ytchol dykchal chos ctharal,1592,6:2,2
f100v,14.0,1,S,D,b,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,chdeechy sheocphy qoteody ckhoor ar chor qokomo sor cheey dair ol cheol qoolkeey chol cheey qokeol chotol ykeeol chol chey eeoseeo sheeo okeol okeor okeol dy chockhey sholkcheol qokeol chol chotor chso solcthy tachso ol cheo cheeor odaidy ckhod sh chod qokeol sain cheokeos chockhy chocthey keody chockhhor chckhey du ycheoky shokeesy qokeey chokeol saraloaly cheor ol chockhar soral okor ol choy ly araroy okar cheeeal cheokeol orey chory,1605,6:2,2
f101r,1.0,1,S,E,y,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,pcheol sheol ol shey qockhol shor yteol sheockhey qpol chear aiin oleeey qkeey chopcheey checkhey cpheocthy ykchy cheey chekeey chey dol chokeey chkey cthey okalchol kol or ol ol olchey qok chal qokeol kar shey teol or oiiin chol,1606,6:2,2
f101r,3.0,1,S,E,y,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,olcheol okeor sheol qokol shey dol shey okeey ctheey yteeoldy kchol ol sheody or ol sheor qotoiir sheey sheo tchey ol ycheeo or sheeol sheeol okeol ctheol c'ykeeo qockheol shy chol okeeor ctody chkchol dateody okeol dairin okeey okeey dairin ctheol cheol okor or aiin cheol cho keeodchey okeol dor chol chy aiin or aiin ol chey oteeod sheol okeol chosaiin sheam okeeol sho shody sho shol okeeeol cheas sheokeey sheeor chchy chodaiin cheeckhey teeol cheol rar oeeor,1607,6:2,2
f101r,7.0,1,S,E,y,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,cphoar oaiin ypcholy otaiin otaiin yfolaiin cheolain ypchey yphody shotey odariin sheoor sheor ckheey ykhey qokchey cholp cheol dy olaiin chor chokchey kor shok chol chol qoky ol al ydar or ory okeey shey cheor okeol qokcheol ykeor ol otechy ykeor dor aiin chl cheol okeol shey qodar soiin choko qokeol okchol cheo rcheky ysho qykeeol chol sho odor dor chees ykeol chol dol kor aithy ol chso sha olcheeol kolshey okeoly aiioly,1608,6:2,2
f101v,1.0,0,S,H,y,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,sairaly otaldy ytal dokor orar otarar otoly soraly arom oraram oraeep dytolg olkor dolary odor olaran,1609,6:2,2
f101v,19.0,1,S,H,y,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,tolchor cheopor or ody cphey shee fol otsheey otch???y kcho pcholy chor or choror sydorarokoraiin orolodain or aiin or or odam chor aiin okor cheeor sheeol qokol et???ol qoor cheey qykeod oeeo choy sokeeodychodaiin cthy okody ycheor o?o dain cheokal ykhody cheeods oraiin qoeey cthey ???eocthy dain cheod? dydy,1627,6:2,2
f101v,22.0,1,S,H,y,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,ksear lol keeol otal or ol aiin okeod ykhey dain olcheol ???opcheol cthey qekeoldy qocthor sheody qockhhey odaiin shoytolaiin ?sodaiin dy yaiin ol olor okeey qok ykeol qockhy olch???dar qokeol dol oraiin oldaiin keeol rch qokeeeor ydy cheor okeey choldy teeeol sheol qokeor ykhol olcho chokey chor ctheey daiin???daiin cheeody cheey keo cheol daiiin deeor cheedy,1628,6:2,2
f101v,25.0,1,S,H,y,2,Pharmaceutical,A,1,4,Sequence of characters or numbers,dair yteol chor qockhol ckheey chey kchey da???oiin okeey ckheo cheody kcheol eteeos ctheody ctheo ckhosh? olchor olaiin okeol cheo kol sheey qoor qokeody cheor okeo ???oiin cheey cthey ory ctheey qokeey shol ody cheol oralar shey qokar ary chol choly okeey qol shckheol chol cthear keeol ???cheeo ol chs oraiin qokeeey soiin qodaiin cheol qokeey cheodam teol cheol etchey ???cheo cheol cthol cholaiin chol qkar,1629,6:2,2
f102r,1.0,4,S,L,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,daarod otodeeodor okolaly ddardsh kodaiig ok?rolda loeekadag oshea??l so???dch koldarod odalydary,1630,6:2,2
f102r,1.0,1,S,L,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,polaiin shocthy qoteol loiiin oteeor cpheodar sholdaiin dsheody okeeoy kod? chkeeody daraiiin ctheoly qokcheololain ytol sheol she olaiin orain oraroekeol chol ekey qokol dain ykeeol oldy okodaiin,1632,6:2,2
f102r,1.0,1,S,L,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,pshodaiin qoorar chopychofol qoteol doly orsheoldy qokeoloteeody lshodykeodal qokshdy sy ycheol sholdy chol chol ykeeol dol doleodaiin cthedy dcheo qockhy sol sheey okeody qokeodol shockhey oleeol,1634,6:2,2
f102r,1.0,1,S,L,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,teesody qoeol olcheor qokey okshey qokeol sheofolckhhy doeey keeol qokeo daor shey qoteol chos or oeeaiin or chol dykeor sheey qokeody dor ykeeykam ddor chordamsoraiin dy okeol doeoears aral dor ydar arodyoldaiin sody chockhy oly,1636,6:2,2
f102r,2.0,1,S,M,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,lsais azg cheey cfhey por aiin chefol ycheor olaiin olsho qokol olaiin oldam ckheeol oldor cheodor sor airam tor sheo or chey qoor yteor chol choky okody qokeody okeol dor chckhy oteod orsy,1638,6:2,2
f102r,2.0,1,S,M,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,kolor olaiin opor shey opolkod odain sheo qoeol shey dor okeody qokeol sheoy qoochey ckheol sheey skeekyd shockhy qockhey sol eeey dol cheol doaiin qkeeey cthey kockhas okor okeey qokeey dol ol sheody da cthhhy ytchy ockhy okeey cheody saiin dol ockhy okeady,1640,6:2,2
f102r,2.0,1,S,M,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,chol dchody cthol soeees ykeody qokeey qotchy soefchocphy ykeockhey qokeeo ckhey qokey desey qyoeey dol chkey choky shey qockhey dol shey dol sheey qokol oky oky qokeod okeal okeo cheo ckhey qkhody qokey ody keeody chody keeol cheos ydeeal cheody ykeea lchey,1644,6:2,2
f102v,2.0,4,S,O,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,porshols soaimy oror chor sachy okeos otory ok? okody cheor okoroeey opchy sarol olrodar tod? okolky osain aiky okeeoraiin okockhy keoraiiin okeody okeody daiisaly ypary opchytcy d?indy ypcholdy loralody opchdard,1647,6:2,2
f102v,2.0,1,S,O,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,podeesho oteeos sheor qoteeo ch ckhhy shkeey chekeod ocheos chyokeor okeol okeol shy deeeo qoeeor eoikhy cheos okeeos ain qokeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoc? ycheey od eey okeeor cheol oeees okear chey saiin oteo dain or aiin cheol oiir chol sheey qockhy ol keo okeody okeor cho? shey oiees or eey,1663,6:2,2
f102v,2.0,1,S,O,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,pydchy odiy pcheady qoekeey qokeod sheey opaiin deear oldeey ckhy sheeody eeos sheshe oeeor ykeear chekeey ykory cheor shoar okeol shoy ar oky cheeor ol sy qokeor sho ?keeeos cheor al chos aiiin ky okaraiin sorshey okeeor sheockhey qokeos okchol ctheor ychor sheol por sheeor shekeey qoky cheo teody qokeol okeeor cheey okeey sor eeey okeey qokeor tchor ar chey kor or cthey qoeeey qokeey okeoroly cheey ckheey qokeor chos sho okeeo rain yotaiin cheor cheekey orain,1670,6:2,2
f102v,1.0,1,S,P,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,poaiin ockhey pchol doiin shey shockhsy sheocthy qokeody dairn ol chey ctheol qokeor aiin cheor qokey choky teody ckheey qokeol sheky qockheor or cheo rchol qoteor kochor ol ydaiin choraiin sheey kor shey qokey dy sol chol qooiin qokol cheol chey kolcheey cheody dy cheol cheol doiir shekcheor ar cheor khey pchodaiin toiin ol qkol cheol qokar oaiin cheey saiim chor cheor ckhey aikheky,1677,6:2,2
f102v,1.0,1,S,P,z,1,Pharmaceutical,A,1,4,Sequence of characters or numbers,foidaiin dair or sheol okeeol qoteoloroikhey olkey soiin shey qokeey qoeeol qokeody sheody qoeteey okeey dam qoeeody ychey okeody deody okody cheodaiin cheody ram ykeeody chodaiin qokeos cheol qool chsey oteody okchy ksheody sho qokey sheody qockhey olcheor odain okchody ysaiin ckhey qoor cheol,1682,6:2,2
f103r,1.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,pchedal shdy ytechypchy otey ?lshey qoteey qotal shedy yshdal dain okal daldy dain shek chcphhdy daloky opchedy peshol chep ar otchy lkeey ain ok?? chedy yshdain sheek cheoty eeokal chedy chckhy or orol okaiin eeal ot kar otar chal ychedy qokedy okedy qokeey chdar ol loty chedaraly,1683,6:3,3
f103r,5.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,pocharal okedar shedy qokey lkar sheeky okalor shedy yt??? rkar ota? okdy ocheey dain shek okeedy shedy qokealdy shcthy qotedy qoto??? ota ??? san saiin chey shs olshedy qokeey okeeody qoedy ol shedy,1684,6:4,4
f103r,8.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,daroal chedy rain okechy qoisal qotar adchey ofeeo lt??dy ??olkechdy lo oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey ?dy okeedaram ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain otain lolshedy okain chey qorain shey otoy qokeol key daikhyky oain shey shckhy qokeol keedy shar aiin otedy,1685,6:0,0
f103r,13.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy kasol okain shekain chedy qokeechy qoky shey lol aiin chey eekain chcthy qoky qotedy qokeey shol qotey shkaiin,1686,6:4,4
f103r,16.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,dshol sholkar shdaiin cheey rar okeey shcfhedy opcheol oteedy tchey shky shey qokey keedy qokeey chckhy qokal oty or aiin,1687,6:4,4
f103r,18.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,polchedy qokeol okain checthy oteeylshedy okain qokain qokalshedy oteys okaiin chey qoy shey qokaiin chedy qokain lkar okaral lkldy lr ychain shckhy qokaiin shey qokaiin shedy olor,1688,6:4,4
f103r,21.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy sheckhy lchedy chckhy shol,1689,6:3,3
f103r,24.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oky shey qokain chckhey chey kain chedal okeeey qoodain okain ol oteedy okeey qotchy shey olcheedar shey lotor,1690,6:4,4
f103r,27.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokeey okeey qokaly deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy qokeeechy shokeey qochey qokeey chal chedy,1691,6:0,0
f103r,30.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly soiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty okeey shedy qokedy qokal shety otedy shcthy oraiin,1692,6:4,4
f103r,33.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,qokeey chechy qokey shckhy choldy qokal shedy yteedy qotail shedy sheod oshey cheedalaiin,1693,6:4,4
f103r,35.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,qokecar chain olain chey kain sheol shedain qokeedy ykeedy lcheg okool chedy okeedy qokeedy qokeey shdy otey qokeey,1694,6:0,0
f103r,37.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,pchedy qokeey qokeodair qokshy qokeedy qokchdy chsky ee'ey shalky otechedy qokain shcthy chckhy lokeedy checkhy lokain shedy okeey ykeedy qokeey lsheey qotal shedy,1695,6:4,4
f103r,40.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,qokeey sheeol shckhy sheol shodyol aiin otedy qoteey lotar otam cheol sheeey qotey oteeal oteedy shet sho keeo shey qokeedy qokal tshey sheol cheolshy chalal,1696,6:4,4
f103r,43.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin odeeey qokeey shey sheal otshedy,1697,6:0,0
f103r,45.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,qokeedy qokeedy shol shedar chedy qoteedy oteedy olkeol ltar chol qokeey cheol chorol shedy qokeey qokeey ol loiin chedan ssheey okeeo lchey qokaly lcheedy oloraiin,1698,6:4,4
f103r,48.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,polarar lshedy qotolaiin qokeey qokeey shkchy opchealol kchy sam okeey lr ain ol sheed qokeey sheol qokeedy shedy qoky leeesain ssheey shey qol cheey chey qokeey okeey qokain cheey qotain saiin cheteey shey cheosaiin,1699,6:4,4
f103r,52.0,1,T,A,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,pchedal qol keedy qokeey qoty chepchy qopchey lkaiin otalsy sshey qokedy qokaiin shdy qokeey chedy qokeey qokeey lchedy loty dsheey qoteeey darchedy qokey qoty,1700,6:4,4
f103v,1.0,1,T,B,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,pol olfchey qoky dy qokeey qokeey okeedaky qoteiir shedy shey qokal shedy qokeedy qoteor shey qoty chckhy qotain chalr qok or chedy qokey chcthy char qoty shdy okeedy qokeey qokain cheey qokeey okeey lkees ol qoteedy ykeedy,1701,6:4,4
f103v,5.0,1,T,B,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,pcheor olkeey qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly dain shey qokeedy cheol qoeeor lshor qoky shedy qokaiin chedy qokam shey chol chey lkeeor okaiin shedy shedy qokaiin ol chedydy sain shey olsheey dair chekoal okeey,1702,6:4,4
f103v,9.0,1,T,B,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,pchal shal shorchdy okeor okaiin shedy pchedy qotchedy qotar ol lkar or cheey qokeeshy okeey loiin oithy otedy lor aiin sheor qotain olldy qokeedy olkeeshy qoky qokal shed,1703,6:0,0
f103v,12.0,1,T,B,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,sheal shedy okeedy qokeey ol shedy pchor pchedy pol sheedy opalam dain ch'eey olshy otey olshedy qotshdy okeey lr ain okan olshey,1704,6:4,4
f103v,14.0,1,T,B,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,teeol sheol sho qokeedy shedy qokey oshedy oteedy qokain otar aiin otam tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain ota?y sheekchy okeeshy qol shedy otain ol kedy,1705,6:4,4
f103v,17.0,1,T,B,a,1,Marginal stars only,B,3,X,Sequence of characters or numbers,qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy yshear ol oqaiin chckhey lchedy chedy olaiin oteedy qokeedal larorol chey lkeey chalkar cheeey chealainor,1706,6:0,0
